Order Date,Product ID,Product,Quantity,Price,Cost,Discount,Revenue,Profit,Delivery Time (Days),Returned,Customer Name,Region
2025-02-18,P1002,Armchair,4,500,80,0.17,1660.0,1394.3999999999999,4,0,Sophie Hall,Wales
2023-06-19,P1001,Dining Table,1,900,150,0.18,738.0,615.0,2,0,Alice Carter,London
2023-10-15,P1004,Bed Frame,2,1000,200,0.09,1820.0,1456.0,8,0,Riley Moore,South East
2023-07-08,P1007,Office Desk,3,800,120,0.11,2136.0,1815.6000000000001,12,0,Daniel Cooper,Wales
2025-07-02,P1005,Wardrobe,1,1500,250,0.11,1335.0,1112.5,14,0,Finley Thompson,North West
2024-11-24,P1002,Armchair,4,500,80,0.22,1560.0,1310.4,3,0,Charlotte Evans,North West
2025-06-06,P1009,Chest of Drawers,2,600,100,0.21,948.0,790.0,12,0,Liam Mitchell,North East
2024-04-15,P1001,Dining Table,4,900,150,0.15,3060.0,2550.0,2,0,Charlotte Evans,London
2023-10-04,P1007,Office Desk,1,800,120,0.06,752.0,639.1999999999999,8,0,Isla Davies,Wales
2025-07-28,P1004,Bed Frame,2,1000,200,0.23,1540.0,1232.0,9,0,Olivia Green,London
2024-07-24,P1001,Dining Table,1,900,150,0.1,810.0,675.0,8,0,Sophie Hall,Wales
2025-05-06,P1000,Sofa,2,1200,300,0.07,2232.0,1674.0,4,0,Liam Mitchell,North West
2025-09-27,P1006,Bookshelf,3,300,50,0.02,882.0,735.0,14,0,Noah Jones,London
2024-04-02,P1007,Office Desk,5,800,120,0.13,3480.0,2958.0,14,0,Liam Mitchell,North East
2025-07-06,P1005,Wardrobe,1,1500,250,0.12,1320.0,1100.0,13,0,Charlotte Evans,Scotland
2025-04-12,P1008,TV Stand,3,350,60,0.14,903.0,748.1999999999999,10,0,Olivia Green,North West
2025-04-18,P1000,Sofa,4,1200,300,0.12,4224.0,3168.0,9,0,Theo Clarke,South West
2023-07-12,P1003,Coffee Table,1,200,40,0.03,194.0,155.2,13,0,Riley Moore,South West
2024-09-07,P1002,Armchair,4,500,80,0.19,1620.0,1360.8000000000002,10,0,Daniel Cooper,North West
2024-02-10,P1006,Bookshelf,4,300,50,0.15,1020.0,850.0,8,0,Finley Thompson,Scotland
2025-07-31,P1001,Dining Table,2,900,150,0.04,1728.0,1440.0,7,0,Henry Hughes,Scotland
2024-12-21,P1007,Office Desk,5,800,120,0.22,3120.0,2652.0,11,0,Charlotte Evans,North East
2023-04-03,P1007,Office Desk,3,800,120,0.01,2376.0,2019.6,9,0,Olivia Green,Wales
2024-03-05,P1001,Dining Table,3,900,150,0.02,2646.0,2205.0,14,0,Charlotte Evans,London
2024-10-15,P1001,Dining Table,1,900,150,0.11,801.0,667.5,11,0,Mia Brown,Scotland
2024-03-09,P1003,Coffee Table,5,200,40,0.04,960.0,768.0,14,0,Mia Brown,North East
2024-01-10,P1001,Dining Table,4,900,150,0.23,2772.0,2310.0,13,0,Katie Adams,North East
2023-07-26,P1009,Chest of Drawers,1,600,100,0.11,534.0,445.0,12,0,Poppy Edwards,Midlands
2025-02-18,P1007,Office Desk,1,800,120,0.21,632.0,537.2,4,0,Daniel Cooper,North West
2024-06-15,P1007,Office Desk,3,800,120,0.08,2208.0,1876.8000000000002,3,0,Ben Taylor,London
2023-06-15,P1007,Office Desk,1,800,120,0.21,632.0,537.2,11,0,Ella Robinson,Midlands
2024-10-04,P1005,Wardrobe,5,1500,250,0.14,6450.0,5375.0,9,0,Sophie Hall,South West
2023-03-31,P1009,Chest of Drawers,3,600,100,0.2,1440.0,1200.0,5,0,Mia Brown,South West
2023-01-13,P1005,Wardrobe,5,1500,250,0.03,7275.0,6062.5,11,0,Noah Jones,Wales
2025-08-30,P1003,Coffee Table,5,200,40,0.02,980.0,784.0,4,0,Ben Taylor,Midlands
2025-03-15,P1000,Sofa,1,1200,300,0.2,960.0,720.0,2,1,Noah Jones,North West
2025-08-02,P1004,Bed Frame,2,1000,200,0.24,1520.0,1216.0,5,0,Finley Thompson,South East
2025-01-11,P1002,Armchair,2,500,80,0.16,840.0,705.6,10,0,Charlotte Evans,North West
2025-05-25,P1006,Bookshelf,1,300,50,0.08,276.0,230.0,6,0,Charlotte Evans,North West
2024-10-21,P1007,Office Desk,2,800,120,0.08,1472.0,1251.2,8,0,Noah Jones,Midlands
2025-10-28,P1004,Bed Frame,4,1000,200,0.11,3560.0,2848.0,5,0,Finley Thompson,South West
2023-10-23,P1001,Dining Table,4,900,150,0.2,2880.0,2400.0,11,0,Noah Jones,North East
2025-09-12,P1004,Bed Frame,4,1000,200,0.11,3560.0,2848.0,12,0,Finley Thompson,Midlands
2025-07-14,P1005,Wardrobe,3,1500,250,0.16,3780.0,3150.0,8,0,Noah Jones,Wales
2024-10-01,P1007,Office Desk,3,800,120,0.13,2088.0,1774.8,10,0,Riley Moore,London
2023-12-06,P1006,Bookshelf,1,300,50,0.19,243.00000000000003,202.5,9,0,Liam Mitchell,Scotland
2024-09-19,P1000,Sofa,2,1200,300,0.04,2304.0,1728.0,10,0,Riley Moore,Midlands
2024-03-14,P1001,Dining Table,4,900,150,0.18,2952.0,2460.0,12,0,Sophie Hall,London
2025-07-30,P1005,Wardrobe,3,1500,250,0.08,4140.0,3450.0,12,0,Katie Adams,South West
2025-04-09,P1002,Armchair,1,500,80,0.22,390.0,327.6,11,0,Olivia Green,London
2024-06-02,P1007,Office Desk,2,800,120,0.18,1312.0,1115.2,10,0,Katie Adams,South East
2025-09-02,P1006,Bookshelf,5,300,50,0.18,1230.0,1025.0,3,0,Isla Davies,South West
2025-08-12,P1007,Office Desk,4,800,120,0.16,2688.0,2284.7999999999997,14,0,Ella Robinson,Wales
2025-08-09,P1009,Chest of Drawers,3,600,100,0.18,1476.0,1230.0,9,0,Daniel Cooper,South West
2025-08-01,P1003,Coffee Table,2,200,40,0.09,364.0,291.2,11,1,Grace Walker,Scotland
2023-06-04,P1008,TV Stand,3,350,60,0.25,787.5,652.5,6,0,Finley Thompson,Scotland
2023-03-29,P1003,Coffee Table,4,200,40,0.06,752.0,601.5999999999999,8,0,Liam Mitchell,Midlands
2025-07-19,P1003,Coffee Table,1,200,40,0.07,186.0,148.79999999999998,10,0,Sophie Hall,South West
2023-06-28,P1005,Wardrobe,3,1500,250,0.02,4410.0,3675.0,11,0,Liam Mitchell,South West
2023-07-31,P1004,Bed Frame,5,1000,200,0.24,3800.0,3040.0,13,0,Jack Wilson,South East
2024-04-09,P1007,Office Desk,5,800,120,0.19,3240.0,2754.0,12,0,Olivia Green,Scotland
2024-09-22,P1006,Bookshelf,4,300,50,0.17,996.0,830.0,3,0,Liam Mitchell,North East
2025-04-04,P1008,TV Stand,1,350,60,0.15,297.5,246.5,8,0,Noah Jones,North East
2024-08-29,P1001,Dining Table,4,900,150,0.12,3168.0,2640.0,9,0,Finley Thompson,Wales
2025-06-03,P1006,Bookshelf,1,300,50,0.2,240.0,200.0,4,0,Liam Mitchell,London
2024-01-01,P1008,TV Stand,5,350,60,0.21,1382.5,1145.5,7,0,Theo Clarke,London
2023-10-03,P1008,TV Stand,4,350,60,0.03,1358.0,1125.2,7,0,Noah Jones,Scotland
2024-01-15,P1004,Bed Frame,5,1000,200,0.14,4300.0,3440.0,8,0,Noah Jones,North West
2025-08-02,P1009,Chest of Drawers,4,600,100,0.17,1992.0,1660.0,14,0,Daniel Cooper,South East
2025-03-20,P1001,Dining Table,5,900,150,0.17,3735.0,3112.5,5,0,Charlotte Evans,South West
2025-07-13,P1009,Chest of Drawers,1,600,100,0.05,570.0,475.0,9,0,Noah Jones,South East
2024-05-08,P1007,Office Desk,4,800,120,0.19,2592.0,2203.2000000000003,12,0,Theo Clarke,South East
2023-12-30,P1007,Office Desk,4,800,120,0.23,2464.0,2094.4,5,0,Quinn Bailey,South West
2024-07-23,P1004,Bed Frame,4,1000,200,0.18,3280.0000000000005,2624.0,9,0,Noah Jones,Midlands
2025-02-01,P1003,Coffee Table,2,200,40,0.07,372.0,297.59999999999997,3,0,Olivia Green,Scotland
2023-10-03,P1001,Dining Table,3,900,150,0.12,2376.0,1980.0,6,0,Grace Walker,Wales
2023-02-19,P1001,Dining Table,4,900,150,0.12,3168.0,2640.0,13,1,Liam Mitchell,Wales
2024-12-28,P1006,Bookshelf,4,300,50,0.1,1080.0,900.0,2,0,Mia Brown,South West
2025-06-24,P1005,Wardrobe,4,1500,250,0.19,4860.0,4050.0000000000005,6,0,Henry Hughes,North West
2025-07-16,P1004,Bed Frame,5,1000,200,0.14,4300.0,3440.0,14,0,Isla Davies,North West
2024-07-17,P1006,Bookshelf,4,300,50,0.14,1032.0,860.0,6,0,Henry Hughes,South West
2025-02-21,P1006,Bookshelf,5,300,50,0.24,1140.0,950.0,10,0,Ben Taylor,South West
2024-04-29,P1000,Sofa,5,1200,300,0.02,5880.0,4410.0,5,0,Ella Robinson,North East
2024-08-06,P1008,TV Stand,5,350,60,0.09,1592.5,1319.5,3,0,Theo Clarke,North East
2023-08-24,P1005,Wardrobe,4,1500,250,0.08,5520.0,4600.0,11,0,Finley Thompson,Scotland
2023-02-25,P1003,Coffee Table,1,200,40,0.13,174.0,139.2,4,0,Riley Moore,Scotland
2023-12-26,P1003,Coffee Table,2,200,40,0.12,352.0,281.6,8,0,Theo Clarke,Scotland
2023-04-20,P1000,Sofa,3,1200,300,0.18,2952.0,2214.0,9,0,Sophie Hall,Scotland
2023-07-11,P1002,Armchair,5,500,80,0.19,2025.0000000000002,1701.0,7,0,Mia Brown,London
2025-06-22,P1006,Bookshelf,4,300,50,0.13,1044.0,870.0,14,0,Katie Adams,London
2025-05-11,P1006,Bookshelf,4,300,50,0.2,960.0,800.0,2,0,Henry Hughes,South East
2024-07-21,P1002,Armchair,3,500,80,0.1,1350.0,1134.0,6,0,Quinn Bailey,South East
2024-10-11,P1009,Chest of Drawers,1,600,100,0.22,468.0,390.0,9,0,Mia Brown,North West
2023-02-08,P1008,TV Stand,3,350,60,0.09,955.5,791.7,5,0,Finley Thompson,North East
2024-09-28,P1003,Coffee Table,5,200,40,0.08,920.0,736.0,14,0,Charlotte Evans,South East
2023-02-05,P1000,Sofa,1,1200,300,0.18,984.0000000000001,738.0,3,0,Noah Jones,South West
2023-04-11,P1009,Chest of Drawers,3,600,100,0.0,1800.0,1500.0,6,0,Ella Robinson,South West
2023-06-15,P1009,Chest of Drawers,5,600,100,0.11,2670.0,2225.0,2,0,Riley Moore,South East
2024-01-18,P1009,Chest of Drawers,3,600,100,0.08,1656.0,1380.0,7,0,Mia Brown,South West
2025-02-28,P1002,Armchair,5,500,80,0.18,2050.0,1722.0000000000002,6,0,Olivia Green,North East
2023-01-31,P1002,Armchair,2,500,80,0.16,840.0,705.6,14,1,Henry Hughes,Midlands
2023-01-11,P1004,Bed Frame,4,1000,200,0.09,3640.0,2912.0,5,0,Grace Walker,Midlands
2023-04-06,P1006,Bookshelf,1,300,50,0.23,231.0,192.5,9,0,Isla Davies,South West
2024-03-28,P1004,Bed Frame,4,1000,200,0.23,3080.0,2464.0,8,0,Charlotte Evans,London
2023-07-11,P1000,Sofa,3,1200,300,0.08,3312.0,2484.0,7,0,Sophie Hall,South East
2024-04-30,P1001,Dining Table,3,900,150,0.01,2673.0,2227.5,12,0,Olivia Green,South East
2023-08-26,P1001,Dining Table,5,900,150,0.02,4410.0,3675.0,13,0,Ella Robinson,North West
2025-01-04,P1004,Bed Frame,4,1000,200,0.23,3080.0,2464.0,11,0,Finley Thompson,South East
2025-09-17,P1001,Dining Table,1,900,150,0.18,738.0,615.0,12,1,Poppy Edwards,North East
2025-04-04,P1003,Coffee Table,5,200,40,0.19,810.0,648.0,13,0,Mia Brown,South East
2023-04-16,P1007,Office Desk,3,800,120,0.03,2328.0,1978.8,4,0,Alice Carter,Scotland
2023-06-30,P1001,Dining Table,2,900,150,0.16,1512.0,1260.0,10,0,Poppy Edwards,South East
2023-07-03,P1003,Coffee Table,3,200,40,0.2,480.0,384.0,4,0,Noah Jones,Scotland
2023-08-14,P1005,Wardrobe,4,1500,250,0.09,5460.0,4550.0,3,0,Olivia Green,London
2025-02-15,P1002,Armchair,4,500,80,0.01,1980.0,1663.2,10,0,Jack Wilson,South West
2025-02-28,P1002,Armchair,3,500,80,0.08,1380.0,1159.2,7,0,Sophie Hall,South West
2024-11-18,P1001,Dining Table,4,900,150,0.09,3276.0,2730.0,4,0,Katie Adams,North East
2024-06-13,P1007,Office Desk,4,800,120,0.1,2880.0,2448.0,6,0,Theo Clarke,South West
2025-08-29,P1002,Armchair,3,500,80,0.12,1320.0,1108.8,8,0,Quinn Bailey,North West
2025-07-24,P1001,Dining Table,1,900,150,0.2,720.0,600.0,7,0,Grace Walker,South West
2023-04-16,P1008,TV Stand,4,350,60,0.19,1134.0,939.6,5,0,Alice Carter,London
2025-04-10,P1003,Coffee Table,3,200,40,0.18,492.00000000000006,393.6,2,0,Liam Mitchell,South East
2024-11-09,P1003,Coffee Table,4,200,40,0.04,768.0,614.4,14,0,Alice Carter,North East
2025-04-28,P1002,Armchair,1,500,80,0.05,475.0,399.0,3,0,Henry Hughes,South East
2024-01-28,P1002,Armchair,1,500,80,0.2,400.0,336.0,9,0,Isla Davies,North West
2023-02-09,P1007,Office Desk,4,800,120,0.03,3104.0,2638.4,10,0,Grace Walker,South East
2024-10-21,P1005,Wardrobe,4,1500,250,0.02,5880.0,4900.0,12,0,Riley Moore,North West
2025-09-07,P1007,Office Desk,2,800,120,0.21,1264.0,1074.4,14,0,Poppy Edwards,Scotland
2025-04-24,P1008,TV Stand,2,350,60,0.08,644.0,533.6,6,0,Mia Brown,Midlands
2023-07-20,P1004,Bed Frame,2,1000,200,0.1,1800.0,1440.0,10,0,Finley Thompson,Midlands
2024-03-22,P1004,Bed Frame,5,1000,200,0.12,4400.0,3520.0,9,0,Mia Brown,South East
2024-03-19,P1009,Chest of Drawers,4,600,100,0.24,1824.0,1520.0,3,0,Sophie Hall,North West
2025-01-30,P1002,Armchair,5,500,80,0.04,2400.0,2016.0,7,0,Grace Walker,Wales
2023-08-15,P1006,Bookshelf,3,300,50,0.17,747.0,622.5,10,0,Olivia Green,Scotland
2023-02-17,P1009,Chest of Drawers,3,600,100,0.09,1638.0,1365.0,8,0,Isla Davies,North East
2025-06-30,P1009,Chest of Drawers,2,600,100,0.24,912.0,760.0,6,0,Daniel Cooper,Scotland
2023-07-06,P1006,Bookshelf,3,300,50,0.05,855.0,712.5,5,0,Grace Walker,North East
2023-12-11,P1005,Wardrobe,5,1500,250,0.21,5925.0,4937.5,12,0,Charlotte Evans,Wales
2023-08-12,P1002,Armchair,4,500,80,0.01,1980.0,1663.2,10,0,Ben Taylor,North West
2025-04-09,P1009,Chest of Drawers,5,600,100,0.23,2310.0,1925.0,2,0,Noah Jones,North West
2024-05-02,P1009,Chest of Drawers,4,600,100,0.0,2400.0,2000.0,10,0,Quinn Bailey,North East
2025-05-26,P1006,Bookshelf,2,300,50,0.05,570.0,475.0,7,0,Alice Carter,South East
2025-04-28,P1002,Armchair,2,500,80,0.1,900.0,756.0,11,0,Katie Adams,Scotland
2025-09-05,P1002,Armchair,2,500,80,0.18,820.0000000000001,688.8000000000001,8,0,Liam Mitchell,Midlands
2025-10-13,P1001,Dining Table,2,900,150,0.09,1638.0,1365.0,6,0,Grace Walker,North East
2023-07-07,P1005,Wardrobe,2,1500,250,0.05,2850.0,2375.0,9,1,Ella Robinson,North East
2023-09-27,P1001,Dining Table,1,900,150,0.01,891.0,742.5,13,1,Alice Carter,North East
2023-11-06,P1000,Sofa,3,1200,300,0.04,3456.0,2592.0,6,0,Katie Adams,Midlands
2025-04-24,P1007,Office Desk,4,800,120,0.06,3008.0,2556.7999999999997,9,0,Sophie Hall,North East
2024-04-30,P1003,Coffee Table,3,200,40,0.22,468.0,374.40000000000003,3,0,Riley Moore,South East
2023-04-30,P1006,Bookshelf,4,300,50,0.08,1104.0,920.0,13,0,Jack Wilson,Midlands
2023-08-08,P1008,TV Stand,3,350,60,0.09,955.5,791.7,12,0,Grace Walker,South East
2023-02-22,P1008,TV Stand,1,350,60,0.24,266.0,220.4,8,0,Isla Davies,South East
2025-01-27,P1009,Chest of Drawers,2,600,100,0.1,1080.0,900.0,14,0,Noah Jones,Scotland
2025-01-07,P1005,Wardrobe,1,1500,250,0.19,1215.0,1012.5000000000001,10,0,Katie Adams,Midlands
2024-12-20,P1003,Coffee Table,5,200,40,0.19,810.0,648.0,13,0,Ben Taylor,Wales
2024-02-10,P1007,Office Desk,3,800,120,0.11,2136.0,1815.6000000000001,4,0,Ben Taylor,North West
2024-08-30,P1006,Bookshelf,5,300,50,0.08,1380.0,1150.0,4,0,Daniel Cooper,South East
2025-10-17,P1007,Office Desk,4,800,120,0.04,3072.0,2611.2,10,0,Finley Thompson,North East
2024-02-26,P1009,Chest of Drawers,5,600,100,0.12,2640.0,2200.0,5,0,Mia Brown,Midlands
2024-12-12,P1009,Chest of Drawers,1,600,100,0.03,582.0,485.0,14,0,Alice Carter,North West
2023-09-04,P1000,Sofa,5,1200,300,0.24,4560.0,3420.0,11,0,Sophie Hall,South West
2023-03-13,P1007,Office Desk,1,800,120,0.01,792.0,673.2,11,0,Jack Wilson,London
2023-07-04,P1006,Bookshelf,2,300,50,0.03,582.0,485.0,4,0,Ben Taylor,South West
2023-01-06,P1005,Wardrobe,4,1500,250,0.21,4740.0,3950.0,12,0,Alice Carter,South East
2025-06-24,P1007,Office Desk,5,800,120,0.0,4000.0,3400.0,7,0,Daniel Cooper,Scotland
2024-01-22,P1004,Bed Frame,3,1000,200,0.13,2610.0,2088.0,7,0,Isla Davies,North East
2024-11-29,P1005,Wardrobe,4,1500,250,0.0,6000.0,5000.0,12,0,Mia Brown,South East
2025-04-06,P1008,TV Stand,2,350,60,0.23,539.0,446.6,13,0,Katie Adams,Wales
2023-12-15,P1009,Chest of Drawers,3,600,100,0.06,1692.0,1410.0,5,0,Ben Taylor,Scotland
2023-11-04,P1004,Bed Frame,2,1000,200,0.14,1720.0,1376.0,13,0,Olivia Green,Wales
2023-10-14,P1001,Dining Table,3,900,150,0.04,2592.0,2160.0,12,0,Liam Mitchell,South East
2025-02-04,P1000,Sofa,3,1200,300,0.14,3096.0,2322.0,14,0,Henry Hughes,South West
2024-12-25,P1000,Sofa,3,1200,300,0.09,3276.0,2457.0,5,0,Ella Robinson,South East
2025-01-31,P1005,Wardrobe,2,1500,250,0.24,2280.0,1900.0,5,1,Noah Jones,Midlands
2024-01-18,P1002,Armchair,4,500,80,0.22,1560.0,1310.4,6,0,Charlotte Evans,Midlands
2024-01-23,P1005,Wardrobe,4,1500,250,0.18,4920.0,4100.0,2,1,Riley Moore,South West
2024-06-08,P1000,Sofa,2,1200,300,0.02,2352.0,1764.0,9,0,Isla Davies,South West
2024-09-30,P1001,Dining Table,4,900,150,0.06,3384.0,2820.0,14,0,Ben Taylor,North West
2025-07-26,P1001,Dining Table,5,900,150,0.09,4095.0,3412.5,10,0,Isla Davies,North East
2023-10-03,P1009,Chest of Drawers,5,600,100,0.24,2280.0,1900.0,8,0,Mia Brown,North West
2024-05-14,P1002,Armchair,4,500,80,0.19,1620.0,1360.8000000000002,8,0,Ella Robinson,Wales
2024-12-17,P1001,Dining Table,1,900,150,0.15,765.0,637.5,12,0,Ella Robinson,North East
2023-12-03,P1002,Armchair,1,500,80,0.24,380.0,319.2,10,0,Sophie Hall,Scotland
2025-07-20,P1007,Office Desk,4,800,120,0.04,3072.0,2611.2,6,0,Daniel Cooper,Midlands
2024-04-25,P1009,Chest of Drawers,5,600,100,0.05,2850.0,2375.0,7,0,Poppy Edwards,Wales
2025-06-29,P1004,Bed Frame,4,1000,200,0.15,3400.0,2720.0,9,0,Katie Adams,Wales
2023-04-19,P1003,Coffee Table,5,200,40,0.05,950.0,760.0,4,0,Charlotte Evans,North West
2023-11-24,P1004,Bed Frame,5,1000,200,0.12,4400.0,3520.0,13,0,Charlotte Evans,North East
2023-11-11,P1008,TV Stand,4,350,60,0.2,1120.0,928.0,9,0,Henry Hughes,Midlands
2024-11-29,P1001,Dining Table,3,900,150,0.09,2457.0,2047.5,3,0,Charlotte Evans,Wales
2025-02-19,P1000,Sofa,1,1200,300,0.03,1164.0,873.0,10,0,Grace Walker,South West
2023-06-05,P1003,Coffee Table,1,200,40,0.13,174.0,139.2,7,0,Olivia Green,Scotland
2025-06-05,P1003,Coffee Table,1,200,40,0.11,178.0,142.4,10,0,Poppy Edwards,South East
2025-10-22,P1005,Wardrobe,3,1500,250,0.07,4185.0,3487.4999999999995,2,0,Grace Walker,North East
2025-01-27,P1004,Bed Frame,4,1000,200,0.1,3600.0,2880.0,12,1,Olivia Green,London
2024-12-22,P1008,TV Stand,2,350,60,0.19,567.0,469.8,3,0,Daniel Cooper,London
2025-07-01,P1003,Coffee Table,5,200,40,0.05,950.0,760.0,9,0,Liam Mitchell,Scotland
2025-05-20,P1007,Office Desk,4,800,120,0.22,2496.0,2121.6,14,0,Theo Clarke,Midlands
2023-01-13,P1006,Bookshelf,4,300,50,0.16,1008.0,840.0,8,0,Grace Walker,South East
2024-08-30,P1004,Bed Frame,5,1000,200,0.25,3750.0,3000.0,3,0,Noah Jones,London
2024-05-12,P1004,Bed Frame,4,1000,200,0.03,3880.0,3104.0,4,0,Sophie Hall,South East
2023-08-26,P1002,Armchair,5,500,80,0.18,2050.0,1722.0000000000002,10,0,Olivia Green,South East
2025-02-19,P1001,Dining Table,1,900,150,0.1,810.0,675.0,14,1,Henry Hughes,South West
2024-08-28,P1007,Office Desk,1,800,120,0.1,720.0,612.0,2,0,Finley Thompson,North West
2024-10-22,P1000,Sofa,2,1200,300,0.23,1848.0,1386.0,12,0,Poppy Edwards,Wales
2025-04-28,P1005,Wardrobe,2,1500,250,0.18,2460.0,2050.0,13,0,Isla Davies,South East
2025-07-24,P1008,TV Stand,5,350,60,0.09,1592.5,1319.5,7,0,Charlotte Evans,North East
2024-09-19,P1006,Bookshelf,4,300,50,0.15,1020.0,850.0,13,0,Grace Walker,London
2023-05-23,P1006,Bookshelf,3,300,50,0.16,756.0,630.0,2,0,Quinn Bailey,Scotland
2024-12-14,P1008,TV Stand,3,350,60,0.17,871.5,722.0999999999999,7,0,Katie Adams,South West
2024-04-23,P1007,Office Desk,1,800,120,0.11,712.0,605.2,5,0,Isla Davies,North East
2024-07-18,P1001,Dining Table,4,900,150,0.2,2880.0,2400.0,9,1,Ben Taylor,Scotland
2024-04-15,P1006,Bookshelf,2,300,50,0.19,486.00000000000006,405.0,3,1,Grace Walker,North West
2024-01-19,P1003,Coffee Table,4,200,40,0.18,656.0,524.8000000000001,6,0,Mia Brown,London
2025-07-14,P1009,Chest of Drawers,5,600,100,0.01,2970.0,2475.0,10,0,Isla Davies,Wales
2024-02-21,P1008,TV Stand,2,350,60,0.13,609.0,504.6,4,0,Noah Jones,South East
2023-11-04,P1000,Sofa,1,1200,300,0.25,900.0,675.0,3,0,Henry Hughes,South East
2024-10-10,P1003,Coffee Table,1,200,40,0.17,166.0,132.79999999999998,14,1,Daniel Cooper,South West
2025-10-21,P1000,Sofa,3,1200,300,0.03,3492.0,2619.0,10,0,Sophie Hall,North West
2025-01-08,P1003,Coffee Table,3,200,40,0.21,474.0,379.20000000000005,14,0,Charlotte Evans,South East
2023-05-20,P1004,Bed Frame,2,1000,200,0.13,1740.0,1392.0,14,0,Henry Hughes,Scotland
2025-08-31,P1006,Bookshelf,4,300,50,0.15,1020.0,850.0,13,0,Mia Brown,South East
2025-10-13,P1003,Coffee Table,5,200,40,0.13,870.0,696.0,14,0,Isla Davies,Wales
2025-08-10,P1003,Coffee Table,5,200,40,0.08,920.0,736.0,3,0,Finley Thompson,Midlands
2025-06-22,P1005,Wardrobe,1,1500,250,0.03,1455.0,1212.5,7,0,Jack Wilson,North West
2023-03-13,P1000,Sofa,3,1200,300,0.05,3420.0,2565.0,4,0,Daniel Cooper,London
2023-04-17,P1008,TV Stand,4,350,60,0.19,1134.0,939.6,13,0,Theo Clarke,Wales
2025-06-01,P1004,Bed Frame,3,1000,200,0.06,2820.0,2256.0,8,0,Henry Hughes,London
2023-05-19,P1005,Wardrobe,3,1500,250,0.08,4140.0,3450.0,14,0,Charlotte Evans,London
2024-09-06,P1002,Armchair,4,500,80,0.2,1600.0,1344.0,8,0,Katie Adams,Wales
2025-05-12,P1002,Armchair,5,500,80,0.08,2300.0,1932.0,5,0,Alice Carter,Wales
2023-09-30,P1006,Bookshelf,1,300,50,0.08,276.0,230.0,2,0,Katie Adams,South West
2024-02-20,P1002,Armchair,1,500,80,0.13,435.0,365.4,3,0,Isla Davies,South East
2024-05-20,P1002,Armchair,5,500,80,0.1,2250.0,1890.0,6,0,Alice Carter,North East
2025-01-02,P1007,Office Desk,5,800,120,0.12,3520.0,2992.0,11,0,Sophie Hall,South West
2024-02-28,P1007,Office Desk,2,800,120,0.15,1360.0,1156.0,12,0,Henry Hughes,Wales
2024-01-25,P1001,Dining Table,1,900,150,0.24,684.0,570.0,10,0,Ben Taylor,South West
2023-12-08,P1009,Chest of Drawers,2,600,100,0.23,924.0,770.0,11,0,Jack Wilson,Midlands
2025-08-03,P1008,TV Stand,3,350,60,0.14,903.0,748.1999999999999,11,0,Quinn Bailey,London
2024-09-05,P1002,Armchair,5,500,80,0.21,1975.0,1659.0,9,0,Daniel Cooper,South East
2024-05-07,P1004,Bed Frame,2,1000,200,0.2,1600.0,1280.0,11,0,Katie Adams,Wales
2023-07-11,P1007,Office Desk,2,800,120,0.21,1264.0,1074.4,14,0,Liam Mitchell,North West
2024-05-13,P1007,Office Desk,3,800,120,0.06,2256.0,1917.6,7,0,Isla Davies,North East
2025-04-01,P1007,Office Desk,5,800,120,0.24,3040.0,2584.0,6,0,Alice Carter,North East
2023-08-15,P1004,Bed Frame,3,1000,200,0.21,2370.0,1896.0,4,0,Katie Adams,Wales
2023-05-19,P1001,Dining Table,3,900,150,0.24,2052.0,1710.0,3,0,Isla Davies,South West
2025-05-05,P1002,Armchair,1,500,80,0.03,485.0,407.4,11,0,Noah Jones,Midlands
2025-03-27,P1002,Armchair,1,500,80,0.04,480.0,403.2,6,0,Liam Mitchell,Wales
2023-04-14,P1000,Sofa,1,1200,300,0.25,900.0,675.0,2,0,Henry Hughes,Scotland
2025-05-20,P1005,Wardrobe,3,1500,250,0.13,3915.0,3262.5,7,1,Grace Walker,South East
2024-10-29,P1003,Coffee Table,3,200,40,0.17,498.0,398.4,6,0,Mia Brown,South East
2023-09-30,P1004,Bed Frame,1,1000,200,0.18,820.0000000000001,656.0,14,0,Riley Moore,Wales
2025-10-26,P1008,TV Stand,3,350,60,0.03,1018.5,843.9,14,0,Finley Thompson,North West
2023-07-03,P1005,Wardrobe,1,1500,250,0.19,1215.0,1012.5000000000001,4,0,Katie Adams,Scotland
2023-10-20,P1009,Chest of Drawers,3,600,100,0.17,1494.0,1245.0,8,0,Noah Jones,North West
2023-06-26,P1004,Bed Frame,1,1000,200,0.09,910.0,728.0,8,0,Grace Walker,South West
2023-02-27,P1009,Chest of Drawers,3,600,100,0.19,1458.0,1215.0,7,0,Quinn Bailey,North East
2023-11-04,P1009,Chest of Drawers,4,600,100,0.18,1968.0000000000002,1640.0000000000002,12,0,Daniel Cooper,Scotland
2025-09-03,P1007,Office Desk,4,800,120,0.2,2560.0,2176.0,7,1,Sophie Hall,North East
2024-11-30,P1004,Bed Frame,3,1000,200,0.21,2370.0,1896.0,12,0,Daniel Cooper,South West
2023-03-24,P1007,Office Desk,5,800,120,0.2,3200.0,2720.0,4,0,Ella Robinson,Wales
2023-09-09,P1002,Armchair,4,500,80,0.13,1740.0,1461.6,11,0,Quinn Bailey,North West
