Order Date,Product ID,Product,Quantity,Price,Cost,Discount,Revenue,Profit,Delivery Time (Days),Returned,Customer Name,Region,Discount Amount,Elasticity Score,Discount Action,Customer Segment,Profit Per Capita,Regional Population,Latitude,Longitude
2023-12-27,P1002,Armchair,4,500,80,0.19,1620.0,1360.8000000000002,8,0,Charlotte Evans,London,380.0,-2.0750353334189904,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2024-07-22,P1009,Chest of Drawers,3,600,100,0.0,1800.0,1500.0,7,0,Riley Moore,Midlands,0.0,-0.48018702906350963,Stop Discounting,High-Value Repeat,0.1026457890088573,11250368,52.6,-1.5
2023-08-06,P1003,Coffee Table,1,200,40,0.05,190.0,152.0,2,0,Quinn Bailey,South East,10.0,-1.0276747871859784,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-07-21,P1006,Bookshelf,4,300,50,0.23,924.0,770.0,7,0,Olivia Green,North West,276.0,-0.4337330301570941,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2023-01-17,P1002,Armchair,4,500,80,0.09,1820.0,1528.8,6,0,Grace Walker,Midlands,180.0,-2.0750353334189904,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2023-11-18,P1006,Bookshelf,3,300,50,0.18,738.0,615.0,5,0,Finley Thompson,Midlands,162.0,-0.4337330301570941,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2024-06-01,P1004,Bed Frame,2,1000,200,0.13,1740.0,1392.0,5,0,Jack Wilson,Wales,260.0,-1.2945817990531299,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2024-11-11,P1003,Coffee Table,4,200,40,0.14,688.0,550.4,3,0,Isla Davies,Wales,112.0,-1.0276747871859784,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2024-02-29,P1001,Dining Table,1,900,150,0.19,729.0,607.5,2,0,Liam Mitchell,Scotland,171.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.20535641529502965,5546900,56.4907,-4.2026
2025-10-15,P1006,Bookshelf,4,300,50,0.13,1044.0,870.0,5,1,Finley Thompson,Wales,156.0,-0.4337330301570941,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2024-01-22,P1007,Office Desk,2,800,120,0.15,1360.0,1156.0,7,0,Noah Jones,Scotland,240.0,0.6690553745928339,Keep Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2025-02-16,P1002,Armchair,4,500,80,0.07,1860.0,1562.4,3,0,Poppy Edwards,South West,140.0,-2.0750353334189904,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2023-04-08,P1006,Bookshelf,3,300,50,0.1,810.0,675.0,3,0,Noah Jones,South East,90.0,-0.4337330301570941,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-07-27,P1004,Bed Frame,3,1000,200,0.01,2970.0,2376.0,9,0,Theo Clarke,London,30.0,-1.2945817990531299,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2024-08-08,P1008,TV Stand,3,350,60,0.1,945.0,783.0,11,0,Finley Thompson,North West,105.0,0.018042399639151857,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2023-06-15,P1006,Bookshelf,5,300,50,0.05,1425.0,1187.5,6,0,Olivia Green,North West,75.0,-0.4337330301570941,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2023-01-22,P1007,Office Desk,1,800,120,0.13,696.0,591.6,3,1,Jack Wilson,Scotland,104.0,0.6690553745928339,Keep Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2023-06-03,P1008,TV Stand,2,350,60,0.15,595.0,493.0,12,0,Theo Clarke,Wales,105.0,0.018042399639151857,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2023-08-07,P1001,Dining Table,2,900,150,0.18,1476.0,1230.0,12,0,Katie Adams,London,324.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.12743413010014815,9089736,51.5074,-0.1278
2024-10-30,P1007,Office Desk,4,800,120,0.09,2912.0,2475.2000000000003,7,0,Grace Walker,London,288.0,0.6690553745928339,Keep Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-08-18,P1003,Coffee Table,2,200,40,0.08,368.0,294.40000000000003,2,0,Alice Carter,South West,32.0,-1.0276747871859784,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2023-01-20,P1008,TV Stand,5,350,60,0.1,1575.0,1305.0,5,0,Liam Mitchell,Wales,175.0,0.018042399639151857,Stop Discounting,High-Value Repeat,0.37765702488027136,3186581,52.3,-3.6
2024-07-06,P1006,Bookshelf,5,300,50,0.23,1155.0,962.5,7,0,Noah Jones,Scotland,345.0,-0.4337330301570941,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2025-08-07,P1005,Wardrobe,4,1500,250,0.0,6000.0,5000.0,9,0,Mia Brown,Wales,0.0,-0.01323350519924152,Stop Discounting,High-Value Repeat,0.37765702488027136,3186581,52.3,-3.6
2023-05-28,P1004,Bed Frame,3,1000,200,0.22,2340.0,1872.0,14,0,Sophie Hall,South East,660.0,-1.2945817990531299,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2024-02-07,P1006,Bookshelf,2,300,50,0.07,558.0,464.99999999999994,10,0,Ben Taylor,South East,42.0,-0.4337330301570941,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2024-08-18,P1006,Bookshelf,5,300,50,0.07,1395.0,1162.5,14,0,Sophie Hall,London,105.0,-0.4337330301570941,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2024-01-02,P1003,Coffee Table,1,200,40,0.13,174.0,139.2,8,0,Noah Jones,North West,26.0,-1.0276747871859784,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2025-03-12,P1005,Wardrobe,3,1500,250,0.19,3645.000000000001,3037.5,7,0,Quinn Bailey,Wales,855.0,-0.01323350519924152,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2025-07-06,P1005,Wardrobe,1,1500,250,0.06,1410.0,1175.0,5,0,Ben Taylor,Scotland,90.0,-0.01323350519924152,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2023-03-14,P1006,Bookshelf,1,300,50,0.06,282.0,235.0,14,0,Henry Hughes,Midlands,18.0,-0.4337330301570941,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2024-04-25,P1007,Office Desk,3,800,120,0.21,1896.0,1611.6,6,0,Ben Taylor,North East,504.0,0.6690553745928339,Keep Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2024-07-13,P1000,Sofa,2,1200,300,0.2,1920.0,1440.0,9,0,Ella Robinson,North West,480.0,-0.42994966442953036,Stop Discounting,High-Value Repeat,0.15352933163457455,7737414,53.9,-2.5
2025-01-14,P1009,Chest of Drawers,5,600,100,0.17,2490.0,2075.0,8,0,Olivia Green,London,510.0,-0.48018702906350963,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-04-10,P1004,Bed Frame,4,1000,200,0.17,3320.0,2656.0,5,0,Henry Hughes,London,680.0,-1.2945817990531299,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2024-05-22,P1000,Sofa,4,1200,300,0.12,4224.0,3168.0,6,0,Daniel Cooper,South East,576.0,-0.42994966442953036,Stop Discounting,High-Value Repeat,0.12677922360209157,9642942,51.15,-0.15
2023-09-15,P1006,Bookshelf,4,300,50,0.23,924.0,770.0,7,0,Mia Brown,South East,276.0,-0.4337330301570941,Stop Discounting,High-Value Repeat,0.12677922360209157,9642942,51.15,-0.15
2024-02-17,P1008,TV Stand,4,350,60,0.23,1078.0,893.2,7,0,Grace Walker,Scotland,322.0,0.018042399639151857,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2024-08-17,P1002,Armchair,1,500,80,0.04,480.0,403.2,5,0,Noah Jones,North West,20.0,-2.0750353334189904,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2023-09-23,P1004,Bed Frame,5,1000,200,0.02,4900.0,3920.0,3,1,Quinn Bailey,Scotland,100.0,-1.2945817990531299,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2025-03-31,P1009,Chest of Drawers,4,600,100,0.19,1944.0,1620.0,4,0,Jack Wilson,Scotland,456.0,-0.48018702906350963,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2024-10-23,P1001,Dining Table,3,900,150,0.01,2673.0,2227.5,6,0,Daniel Cooper,North East,27.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.41176225550390155,2760678,55.1,-1.7
2025-08-04,P1002,Armchair,4,500,80,0.17,1660.0,1394.4,12,0,Isla Davies,Midlands,340.0,-2.0750353334189904,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2024-07-13,P1006,Bookshelf,5,300,50,0.15,1275.0,1062.5,13,0,Jack Wilson,South West,225.0,-0.4337330301570941,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2025-07-05,P1002,Armchair,2,500,80,0.09,910.0,764.4,5,0,Poppy Edwards,South West,90.0,-2.0750353334189904,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2025-06-09,P1001,Dining Table,3,900,150,0.14,2322.0,1935.0,11,0,Charlotte Evans,Scotland,378.0,-0.19012192601777267,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2025-05-17,P1008,TV Stand,2,350,60,0.09,637.0,527.8000000000001,5,0,Noah Jones,North West,63.0,0.018042399639151857,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2024-09-01,P1006,Bookshelf,5,300,50,0.0,1500.0,1250.0,12,0,Finley Thompson,London,0.0,-0.4337330301570941,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2024-02-18,P1005,Wardrobe,2,1500,250,0.04,2880.0,2400.0,5,0,Finley Thompson,London,120.0,-0.01323350519924152,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-01-25,P1003,Coffee Table,3,200,40,0.02,588.0,470.4,11,0,Poppy Edwards,London,12.0,-1.0276747871859784,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-10-11,P1008,TV Stand,1,350,60,0.08,322.0,266.8,11,0,Daniel Cooper,Wales,28.0,0.018042399639151857,Stop Discounting,High-Value Repeat,0.37765702488027136,3186581,52.3,-3.6
2025-05-30,P1009,Chest of Drawers,5,600,100,0.16,2520.0,2100.0,9,0,Grace Walker,London,480.0,-0.48018702906350963,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-10-28,P1003,Coffee Table,2,200,40,0.22,312.0,249.6,12,0,Ben Taylor,London,88.0,-1.0276747871859784,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2025-10-27,P1003,Coffee Table,4,200,40,0.12,704.0,563.2,5,0,Isla Davies,Scotland,96.0,-1.0276747871859784,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2025-03-27,P1007,Office Desk,4,800,120,0.14,2752.0,2339.2,2,0,Theo Clarke,South East,448.0,0.6690553745928339,Keep Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-03-24,P1002,Armchair,4,500,80,0.02,1960.0,1646.4,7,0,Charlotte Evans,North West,40.0,-2.0750353334189904,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2023-02-15,P1001,Dining Table,4,900,150,0.16,3024.0,2520.0,4,0,Mia Brown,South East,576.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.12677922360209157,9642942,51.15,-0.15
2024-09-09,P1004,Bed Frame,1,1000,200,0.03,970.0,776.0,6,0,Charlotte Evans,North East,30.0,-1.2945817990531299,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2025-07-16,P1000,Sofa,5,1200,300,0.21,4740.0,3555.0,13,0,Sophie Hall,Midlands,1260.0,-0.42994966442953036,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2023-09-19,P1007,Office Desk,3,800,120,0.16,2016.0,1713.6,7,0,Poppy Edwards,South East,384.0,0.6690553745928339,Keep Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-06-25,P1000,Sofa,3,1200,300,0.23,2772.0,2079.0,5,0,Ben Taylor,North West,828.0,-0.42994966442953036,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2024-10-18,P1000,Sofa,5,1200,300,0.16,5040.0,3780.0,11,0,Sophie Hall,South West,960.0,-0.42994966442953036,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2025-04-21,P1001,Dining Table,1,900,150,0.14,774.0,645.0,8,0,Grace Walker,South West,126.0,-0.19012192601777267,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2024-01-05,P1006,Bookshelf,2,300,50,0.15,510.0,425.0,7,0,Theo Clarke,North West,90.0,-0.4337330301570941,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2023-02-23,P1007,Office Desk,5,800,120,0.11,3560.0,3026.0,7,0,Poppy Edwards,North East,440.0,0.6690553745928339,Keep Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2024-11-20,P1009,Chest of Drawers,4,600,100,0.16,2016.0,1680.0,14,0,Noah Jones,North East,384.0,-0.48018702906350963,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2024-01-02,P1005,Wardrobe,2,1500,250,0.01,2970.0,2475.0,10,0,Katie Adams,North East,30.0,-0.01323350519924152,Stop Discounting,High-Value Repeat,0.41176225550390155,2760678,55.1,-1.7
2024-10-05,P1003,Coffee Table,1,200,40,0.03,194.0,155.2,8,0,Liam Mitchell,Scotland,6.0,-1.0276747871859784,Stop Discounting,High-Value Repeat,0.20535641529502965,5546900,56.4907,-4.2026
2024-01-14,P1006,Bookshelf,5,300,50,0.18,1230.0,1025.0,9,0,Theo Clarke,South West,270.0,-0.4337330301570941,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2023-03-14,P1005,Wardrobe,1,1500,250,0.0,1500.0,1250.0,3,0,Katie Adams,South East,0.0,-0.01323350519924152,Stop Discounting,High-Value Repeat,0.12677922360209157,9642942,51.15,-0.15
2025-07-03,P1000,Sofa,3,1200,300,0.22,2808.0,2106.0,11,0,Olivia Green,Scotland,792.0,-0.42994966442953036,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2025-05-09,P1002,Armchair,3,500,80,0.11,1335.0,1121.4,3,0,Alice Carter,South East,165.0,-2.0750353334189904,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-02-12,P1008,TV Stand,3,350,60,0.15,892.5,739.5,3,1,Isla Davies,Midlands,157.5,0.018042399639151857,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2024-01-12,P1005,Wardrobe,5,1500,250,0.08,6900.0,5750.0,11,0,Olivia Green,Wales,600.0,-0.01323350519924152,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2023-06-19,P1008,TV Stand,1,350,60,0.03,339.5,281.3,6,1,Noah Jones,Midlands,10.5,0.018042399639151857,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2023-07-31,P1000,Sofa,1,1200,300,0.04,1152.0,864.0,7,0,Katie Adams,South West,48.0,-0.42994966442953036,Stop Discounting,High-Value Repeat,0.1951128029549917,5889695,50.95,-3.1
2023-02-08,P1005,Wardrobe,2,1500,250,0.06,2820.0,2350.0,3,0,Ben Taylor,North East,180.0,-0.01323350519924152,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2024-01-04,P1007,Office Desk,3,800,120,0.12,2112.0,1795.2,8,0,Henry Hughes,Wales,288.0,0.6690553745928339,Keep Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2025-01-26,P1006,Bookshelf,1,300,50,0.16,252.0,210.0,5,1,Theo Clarke,South East,48.0,-0.4337330301570941,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-05-31,P1005,Wardrobe,5,1500,250,0.16,6300.0,5250.0,4,0,Noah Jones,Wales,1200.0,-0.01323350519924152,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2025-10-20,P1001,Dining Table,4,900,150,0.1,3240.0,2700.0,14,1,Mia Brown,North West,360.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.15352933163457455,7737414,53.9,-2.5
2025-01-06,P1009,Chest of Drawers,1,600,100,0.07,558.0,464.99999999999994,8,0,Grace Walker,London,42.0,-0.48018702906350963,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-03-10,P1008,TV Stand,3,350,60,0.1,945.0,783.0,10,0,Sophie Hall,South West,105.0,0.018042399639151857,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2023-10-26,P1002,Armchair,1,500,80,0.05,475.0,399.0,11,0,Poppy Edwards,South East,25.0,-2.0750353334189904,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2025-08-01,P1004,Bed Frame,1,1000,200,0.1,900.0,720.0,4,0,Riley Moore,Wales,100.0,-1.2945817990531299,Stop Discounting,High-Value Repeat,0.37765702488027136,3186581,52.3,-3.6
2025-03-12,P1002,Armchair,2,500,80,0.08,920.0,772.8000000000001,10,0,Olivia Green,South East,80.0,-2.0750353334189904,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-10-23,P1007,Office Desk,2,800,120,0.17,1328.0,1128.8,6,0,Riley Moore,Midlands,272.0,0.6690553745928339,Keep Discounting,High-Value Repeat,0.1026457890088573,11250368,52.6,-1.5
2023-07-22,P1003,Coffee Table,5,200,40,0.06,940.0,752.0,4,0,Grace Walker,London,60.0,-1.0276747871859784,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-03-02,P1001,Dining Table,1,900,150,0.12,792.0,660.0,5,0,Daniel Cooper,Scotland,108.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.20535641529502965,5546900,56.4907,-4.2026
2025-08-03,P1000,Sofa,4,1200,300,0.07,4464.0,3348.0,2,0,Finley Thompson,North East,336.0,-0.42994966442953036,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2025-08-20,P1006,Bookshelf,2,300,50,0.02,588.0,490.0,5,0,Isla Davies,Midlands,12.0,-0.4337330301570941,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2023-11-27,P1004,Bed Frame,1,1000,200,0.04,960.0,768.0,7,0,Poppy Edwards,South East,40.0,-1.2945817990531299,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-12-04,P1002,Armchair,3,500,80,0.16,1260.0,1058.4,6,0,Riley Moore,Wales,240.0,-2.0750353334189904,Stop Discounting,High-Value Repeat,0.37765702488027136,3186581,52.3,-3.6
2024-09-30,P1001,Dining Table,2,900,150,0.16,1512.0,1260.0,7,0,Katie Adams,Midlands,288.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.1026457890088573,11250368,52.6,-1.5
2023-10-02,P1009,Chest of Drawers,4,600,100,0.05,2280.0,1900.0,14,0,Theo Clarke,South East,120.0,-0.48018702906350963,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-11-15,P1005,Wardrobe,1,1500,250,0.01,1485.0,1237.5,14,0,Mia Brown,Scotland,15.0,-0.01323350519924152,Stop Discounting,High-Value Repeat,0.20535641529502965,5546900,56.4907,-4.2026
2024-08-11,P1008,TV Stand,3,350,60,0.15,892.5,739.5,8,0,Noah Jones,Midlands,157.5,0.018042399639151857,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2024-05-18,P1003,Coffee Table,2,200,40,0.17,332.0,265.59999999999997,5,0,Isla Davies,South East,68.0,-1.0276747871859784,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2024-01-22,P1004,Bed Frame,3,1000,200,0.01,2970.0,2376.0,3,0,Charlotte Evans,South East,30.0,-1.2945817990531299,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2025-05-19,P1001,Dining Table,2,900,150,0.15,1530.0,1275.0,9,0,Katie Adams,Midlands,270.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.1026457890088573,11250368,52.6,-1.5
2025-04-12,P1001,Dining Table,2,900,150,0.16,1512.0,1260.0,8,0,Sophie Hall,North East,288.0,-0.19012192601777267,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2025-10-11,P1002,Armchair,4,500,80,0.15,1700.0,1428.0,2,0,Katie Adams,Scotland,300.0,-2.0750353334189904,Stop Discounting,High-Value Repeat,0.20535641529502965,5546900,56.4907,-4.2026
2024-08-25,P1009,Chest of Drawers,4,600,100,0.15,2040.0,1700.0,7,0,Alice Carter,North West,360.0,-0.48018702906350963,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2024-11-21,P1000,Sofa,2,1200,300,0.09,2184.0,1638.0,8,0,Sophie Hall,Midlands,216.0,-0.42994966442953036,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2024-05-08,P1006,Bookshelf,1,300,50,0.14,258.0,215.0,8,1,Noah Jones,North East,42.0,-0.4337330301570941,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2024-05-04,P1005,Wardrobe,2,1500,250,0.02,2940.0,2450.0,14,0,Ella Robinson,Midlands,60.0,-0.01323350519924152,Stop Discounting,High-Value Repeat,0.1026457890088573,11250368,52.6,-1.5
2024-12-21,P1001,Dining Table,3,900,150,0.21,2133.0,1777.5,2,0,Mia Brown,South West,567.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.1951128029549917,5889695,50.95,-3.1
2024-05-23,P1008,TV Stand,2,350,60,0.14,602.0,498.8,13,0,Olivia Green,North East,98.0,0.018042399639151857,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2024-01-25,P1002,Armchair,3,500,80,0.2,1200.0,1008.0,10,0,Jack Wilson,Midlands,300.0,-2.0750353334189904,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2023-10-22,P1007,Office Desk,2,800,120,0.22,1248.0,1060.8,14,0,Olivia Green,London,352.0,0.6690553745928339,Keep Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2025-03-06,P1009,Chest of Drawers,1,600,100,0.01,594.0,495.0,6,0,Jack Wilson,London,6.0,-0.48018702906350963,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2025-05-14,P1000,Sofa,1,1200,300,0.18,984.0,738.0,7,0,Theo Clarke,North East,216.0,-0.42994966442953036,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2024-07-02,P1004,Bed Frame,4,1000,200,0.15,3400.0,2720.0,14,0,Quinn Bailey,South East,600.0,-1.2945817990531299,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2024-10-10,P1004,Bed Frame,3,1000,200,0.12,2640.0,2112.0,4,0,Sophie Hall,Wales,360.0,-1.2945817990531299,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2024-07-21,P1003,Coffee Table,1,200,40,0.23,154.0,123.2,7,0,Poppy Edwards,North West,46.0,-1.0276747871859784,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2025-05-02,P1006,Bookshelf,3,300,50,0.07,837.0,697.5,7,0,Ben Taylor,North East,63.0,-0.4337330301570941,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2025-02-08,P1002,Armchair,4,500,80,0.09,1820.0,1528.8,14,0,Grace Walker,Midlands,180.0,-2.0750353334189904,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2024-03-20,P1000,Sofa,4,1200,300,0.18,3936.000000000001,2952.0,7,0,Finley Thompson,Wales,864.0,-0.42994966442953036,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
